price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,age
1500.0,2005.0,pontiac,2,6,gas,176000.0,clean,16.0
875.0,1999.0,gmc,2,6,gas,202000.0,clean,22.0
7495.0,2012.0,toyota,4,4,gas,130500.0,clean,9.0
4995.0,2011.0,toyota,3,4,gas,162500.0,clean,10.0
4295.0,2010.0,hyundai,3,4,gas,159200.0,clean,11.0
1500.0,2005.0,pontiac,2,6,gas,194000.0,clean,16.0
5600.0,2008.0,mini,3,4,gas,101000.0,clean,13.0
4000.0,2004.0,saturn,4,6,gas,157000.0,clean,17.0
9500.0,2010.0,chevrolet,3,6,gas,211000.0,clean,11.0
2400.0,1998.0,chevrolet,4,8,gas,170000.0,clean,23.0
21999.0,2006.0,ram,3,6,diesel,124000.0,rebuilt,15.0
3250.0,2004.0,chevrolet,4,6,gas,102360.0,clean,17.0
8500.0,2003.0,bmw,4,6,gas,139000.0,clean,18.0
7995.0,2009.0,bmw,3,6,gas,106148.0,clean,12.0
19995.0,2014.0,bmw,3,6,gas,109673.0,clean,7.0
17000.0,2012.0,gmc,4,8,gas,127682.0,clean,9.0
2200.0,2007.0,toyota,3,4,gas,148700.0,clean,14.0
1800.0,1999.0,toyota,3,4,gas,153220.0,clean,22.0
8500.0,2013.0,toyota,3,4,hybrid,138017.0,clean,8.0
7899.0,2013.0,toyota,4,4,gas,120236.0,clean,8.0
1000.0,2003.0,mini,2,4,gas,180000.0,clean,18.0
5500.0,2007.0,toyota,3,4,hybrid,140000.0,clean,14.0
2995.0,2004.0,chevrolet,4,6,gas,171123.0,clean,17.0
10998.0,2010.0,mercedes-benz,4,6,gas,110360.0,clean,11.0
7998.0,2007.0,mercedes-benz,4,6,gas,136953.0,clean,14.0
3000.0,2007.0,ford,3,4,gas,143860.0,clean,14.0
13000.0,2012.0,bmw,3,6,gas,128000.0,clean,9.0
5400.0,2011.0,toyota,3,4,gas,124400.0,clean,10.0
14200.0,2008.0,ford,4,8,diesel,153500.0,clean,13.0
1500.0,2003.0,chevrolet,3,6,gas,220000.0,clean,18.0
3800.0,2005.0,chevrolet,4,6,gas,176000.0,clean,16.0
5800.0,2007.0,dodge,4,6,gas,182000.0,clean,14.0
5400.0,2004.0,mercedes-benz,4,8,gas,160000.0,clean,17.0
3700.0,2006.0,volkswagen,3,4,gas,178000.0,clean,15.0
14650.0,2011.0,gmc,3,8,gas,166366.0,rebuilt,10.0
2999.0,2010.0,ford,4,8,gas,128000.0,clean,11.0
6899.0,2009.0,bmw,3,6,gas,145961.0,clean,12.0
5850.0,2005.0,buick,4,6,gas,125400.0,clean,16.0
3750.0,2007.0,saturn,3,6,gas,148162.0,clean,14.0
4995.0,2011.0,chevrolet,3,8,gas,205000.0,clean,10.0
4699.0,2007.0,honda,4,4,gas,154000.0,clean,14.0
2500.0,2006.0,chevrolet,3,8,gas,195000.0,clean,15.0
16995.0,2010.0,jeep,3,6,gas,119805.0,clean,11.0
2895.0,2005.0,chrysler,3,4,gas,120956.0,clean,16.0
6995.0,2007.0,honda,4,4,gas,115238.0,clean,14.0
1000.0,2000.0,dodge,3,8,gas,190844.0,clean,21.0
9600.0,2011.0,chevrolet,5,4,gas,114935.0,clean,10.0
2000.0,2003.0,acura,2,6,gas,109347.0,clean,18.0
4995.0,2007.0,lincoln,4,6,gas,145020.0,clean,14.0
12500.0,2009.0,audi,4,8,gas,113335.0,clean,12.0
12500.0,2011.0,bmw,4,8,gas,117043.0,clean,10.0
8995.0,2014.0,toyota,3,4,gas,135600.0,clean,7.0
10995.0,2014.0,lincoln,4,6,gas,101062.0,clean,7.0
11495.0,2012.0,jeep,4,6,gas,128042.0,clean,9.0
1995.0,2000.0,ford,4,6,gas,143850.0,clean,21.0
950.0,2000.0,dodge,3,6,gas,183000.0,clean,21.0
17999.0,2007.0,chevrolet,3,8,diesel,161955.0,clean,14.0
2500.0,2011.0,mazda,2,4,gas,136646.0,clean,10.0
22578.0,2013.0,chevrolet,4,8,gas,150086.0,clean,8.0
2950.0,2008.0,chevrolet,4,4,gas,184875.0,clean,13.0
8990.0,2012.0,ford,4,8,gas,130123.0,clean,9.0
2990.0,2006.0,chrysler,4,6,gas,150126.0,clean,15.0
6650.0,2014.0,ford,4,4,gas,107700.0,clean,7.0
2500.0,2007.0,ford,5,4,gas,144106.0,clean,14.0
5000.0,2013.0,chevrolet,2,8,gas,129660.0,clean,8.0
13488.0,2011.0,bmw,4,8,gas,119574.0,clean,10.0
5900.0,2007.0,volkswagen,4,6,gas,147465.0,clean,14.0
17500.0,2012.0,bmw,4,6,gas,110000.0,clean,9.0
6995.0,2008.0,toyota,4,6,hybrid,210000.0,clean,13.0
1995.0,2006.0,subaru,3,4,gas,156000.0,clean,15.0
19365.0,2012.0,ford,4,8,gas,121993.0,clean,9.0
3395.0,2004.0,chevrolet,3,6,gas,182788.0,clean,17.0
2000.0,1997.0,bmw,2,4,gas,130000.0,clean,24.0
2500.0,2003.0,volvo,4,4,gas,172000.0,clean,18.0
3500.0,2008.0,volkswagen,4,5,gas,121292.0,clean,13.0
4999.0,2010.0,chevrolet,3,6,gas,131000.0,clean,11.0
2500.0,2009.0,nissan,3,4,gas,111000.0,clean,12.0
4650.0,2008.0,nissan,4,8,gas,125000.0,clean,13.0
3495.0,2008.0,volkswagen,4,4,gas,159050.0,clean,13.0
2200.0,2005.0,volvo,4,5,gas,190000.0,clean,16.0
9750.0,2012.0,nissan,4,6,gas,113309.0,clean,9.0
2499.0,2001.0,chevrolet,4,4,gas,159000.0,clean,20.0
10900.0,2007.0,dodge,5,6,gas,127493.0,clean,14.0
4900.0,2008.0,pontiac,4,6,gas,115615.0,clean,13.0
7900.0,2007.0,gmc,4,8,gas,210834.0,clean,14.0
4900.0,2007.0,lincoln,4,6,gas,162683.0,clean,14.0
4950.0,2006.0,mercury,2,4,hybrid,106000.0,clean,15.0
7916.0,2010.0,hyundai,4,4,gas,118705.0,clean,11.0
6999.0,2004.0,ford,3,8,gas,183764.0,clean,17.0
5995.0,2001.0,toyota,4,6,gas,211000.0,clean,20.0
3000.0,2006.0,saturn,4,4,gas,153000.0,clean,15.0
4500.0,2001.0,toyota,4,8,gas,136000.0,clean,20.0
4495.0,2003.0,honda,3,4,gas,144500.0,clean,18.0
2995.0,2003.0,toyota,3,4,gas,165000.0,clean,18.0
3650.0,2004.0,cadillac,3,8,gas,185409.0,clean,17.0
2500.0,2007.0,ford,4,6,gas,148125.0,clean,14.0
1000.0,2004.0,mercury,2,6,gas,143163.0,clean,17.0
4995.0,2007.0,toyota,3,4,gas,171510.0,clean,14.0
7995.0,2003.0,gmc,3,8,gas,171599.0,clean,18.0
6999.0,2012.0,volkswagen,3,5,gas,146524.0,clean,9.0
3995.0,2007.0,mitsubishi,3,5,gas,189000.0,clean,14.0
1750.0,2007.0,honda,3,6,gas,167000.0,clean,14.0
3995.0,2003.0,chevrolet,3,6,gas,217674.0,clean,18.0
3800.0,2005.0,chevrolet,4,6,gas,176000.0,clean,16.0
5800.0,2007.0,dodge,4,6,gas,182000.0,clean,14.0
3700.0,2006.0,volkswagen,3,4,gas,178000.0,clean,15.0
5400.0,2004.0,mercedes-benz,4,8,gas,160000.0,clean,17.0
13500.0,2014.0,mercedes-benz,4,6,gas,132000.0,clean,7.0
1000.0,2000.0,nissan,4,6,gas,183000.0,clean,21.0
5999.0,2013.0,mini,3,4,gas,185000.0,clean,8.0
2000.0,2007.0,ford,4,6,gas,167000.0,clean,14.0
3500.0,2007.0,jeep,5,6,gas,200709.0,clean,14.0
2900.0,2005.0,buick,5,6,gas,173001.0,clean,16.0
6500.0,2011.0,ford,4,6,gas,160480.0,clean,10.0
14900.0,2010.0,gmc,4,8,gas,121000.0,clean,11.0
3400.0,2007.0,hyundai,4,4,gas,133283.0,clean,14.0
5500.0,2008.0,infiniti,3,6,gas,134500.0,clean,13.0
4900.0,2010.0,ford,5,6,gas,175043.0,clean,11.0
1300.0,2005.0,dodge,3,6,gas,199000.0,clean,16.0
7900.0,2005.0,toyota,3,8,gas,141000.0,clean,16.0
4599.0,2010.0,chevrolet,4,4,gas,114554.0,clean,11.0
6250.0,2013.0,chrysler,4,6,gas,134780.0,clean,8.0
2550.0,2010.0,mercury,4,4,gas,208661.0,clean,11.0
1599.0,2007.0,pontiac,3,6,gas,193174.0,clean,14.0
3650.0,2006.0,buick,4,6,gas,140373.0,clean,15.0
1499.0,2003.0,ford,3,4,gas,177396.0,clean,18.0
3899.0,2011.0,jeep,4,4,gas,177601.0,clean,10.0
2500.0,2003.0,volkswagen,2,4,gas,197000.0,clean,18.0
7500.0,2013.0,nissan,4,6,gas,109000.0,clean,8.0
2700.0,2002.0,subaru,3,4,gas,218000.0,clean,19.0
3500.0,2007.0,nissan,4,6,gas,157000.0,clean,14.0
4500.0,2007.0,ford,4,8,gas,199000.0,clean,14.0
4600.0,2009.0,chevrolet,4,4,gas,142000.0,clean,12.0
7500.0,2008.0,ford,4,8,diesel,180000.0,clean,13.0
4495.0,2005.0,dodge,3,6,gas,111030.0,clean,16.0
5900.0,2007.0,mazda,4,6,gas,165000.0,clean,14.0
2500.0,2005.0,chrysler,4,6,gas,209125.0,clean,16.0
1250.0,2002.0,chevrolet,4,6,gas,141125.0,clean,19.0
1200.0,1999.0,honda,2,4,gas,177000.0,clean,22.0
23995.0,2014.0,chevrolet,4,8,gas,103000.0,clean,7.0
15967.0,2006.0,subaru,3,4,gas,139000.0,clean,15.0
6995.0,2011.0,kia,4,4,gas,112000.0,clean,10.0
7988.0,2012.0,ford,4,6,gas,131370.0,clean,9.0
6500.0,2012.0,gmc,4,6,gas,169000.0,clean,9.0
22882.0,2007.0,chevrolet,4,8,diesel,140550.0,clean,14.0
20882.0,2013.0,chevrolet,4,8,gas,111686.0,clean,8.0
4999.0,2010.0,chevrolet,4,6,gas,153258.0,clean,11.0
17999.0,2013.0,chevrolet,4,8,gas,161797.0,clean,8.0
5950.0,2010.0,mazda,3,4,gas,103057.0,clean,11.0
3750.0,2004.0,chevrolet,3,8,gas,182565.0,clean,17.0
4850.0,2011.0,chevrolet,4,4,gas,148250.0,clean,10.0
10500.0,2011.0,audi,4,6,gas,114000.0,clean,10.0
10600.0,2012.0,honda,4,6,gas,134000.0,clean,9.0
4882.0,2004.0,ford,5,8,gas,218450.0,clean,17.0
4200.0,2009.0,hyundai,5,6,gas,191000.0,clean,12.0
3950.0,2007.0,hyundai,5,6,gas,121000.0,clean,14.0
5495.0,2006.0,jeep,3,6,gas,138704.0,clean,15.0
5495.0,2004.0,subaru,3,6,gas,142602.0,clean,17.0
10495.0,2006.0,subaru,3,4,gas,110281.0,clean,15.0
17590.0,2013.0,volkswagen,3,6,diesel,102441.0,clean,8.0
17590.0,2014.0,infiniti,3,6,gas,102069.0,clean,7.0
6299.0,2008.0,honda,3,4,gas,175071.0,clean,13.0
4900.0,2006.0,ford,2,8,gas,183698.0,clean,15.0
10000.0,1997.0,mitsubishi,4,4,gas,114682.0,clean,24.0
5995.0,2012.0,buick,3,6,gas,124012.0,clean,9.0
3995.0,2008.0,subaru,3,4,gas,145217.0,clean,13.0
7995.0,2010.0,honda,3,4,gas,157456.0,clean,11.0
1700.0,2006.0,pontiac,2,6,gas,156858.0,clean,15.0
2100.0,2007.0,subaru,2,4,gas,170000.0,clean,14.0
3499.0,2007.0,honda,3,4,gas,209000.0,clean,14.0
3300.0,2005.0,chevrolet,3,5,gas,146000.0,clean,16.0
5395.0,2005.0,ford,4,8,gas,184000.0,clean,16.0
7800.0,2011.0,bmw,3,6,gas,135000.0,clean,10.0
2975.0,2007.0,toyota,2,6,gas,165000.0,clean,14.0
4299.0,2008.0,mercury,4,6,gas,179099.0,clean,13.0
5695.0,2014.0,chevrolet,4,6,gas,138997.0,clean,7.0
16955.0,2014.0,chevrolet,4,8,gas,111931.0,clean,7.0
3700.0,2008.0,saturn,4,4,gas,160000.0,clean,13.0
5500.0,2005.0,volvo,3,5,gas,150000.0,clean,16.0
2200.0,2001.0,toyota,3,6,gas,222600.0,clean,20.0
3500.0,2010.0,toyota,3,4,gas,168500.0,clean,11.0
4200.0,2006.0,subaru,3,4,gas,126000.0,clean,15.0
4200.0,2005.0,acura,3,6,gas,129000.0,clean,16.0
20955.0,2015.0,chevrolet,4,8,gas,134374.0,clean,6.0
18955.0,2014.0,chevrolet,4,8,gas,113133.0,clean,7.0
14955.0,2014.0,chevrolet,4,8,gas,113556.0,clean,7.0
13955.0,2014.0,ford,4,8,gas,111459.0,clean,7.0
15955.0,2014.0,gmc,4,8,gas,170540.0,clean,7.0
18955.0,2014.0,chevrolet,4,8,gas,105667.0,clean,7.0
14955.0,2013.0,ford,4,8,gas,142040.0,clean,8.0
18555.0,2013.0,chevrolet,4,8,gas,134849.0,clean,8.0
14955.0,2013.0,ford,4,8,gas,142040.0,clean,8.0
2995.0,2001.0,toyota,4,6,gas,196000.0,clean,20.0
3200.0,2011.0,ford,3,4,gas,160000.0,clean,10.0
3500.0,2004.0,honda,3,6,gas,150708.0,clean,17.0
3699.0,2004.0,toyota,3,6,gas,170868.0,clean,17.0
6100.0,2009.0,ford,3,4,hybrid,104000.0,clean,12.0
5600.0,2007.0,honda,3,6,gas,223000.0,clean,14.0
3400.0,2009.0,mini,3,4,gas,169700.0,clean,12.0
13000.0,2001.0,ford,4,8,diesel,162000.0,clean,20.0
1100.0,2004.0,chrysler,2,6,gas,148500.0,clean,17.0
1400.0,1999.0,buick,3,6,gas,116000.0,clean,22.0
6500.0,2005.0,toyota,4,6,gas,200000.0,clean,16.0
6100.0,2009.0,toyota,4,6,gas,112000.0,clean,12.0
12995.0,2010.0,ford,3,8,gas,177800.0,clean,11.0
8495.0,2014.0,subaru,3,4,gas,161539.0,clean,7.0
4995.0,2007.0,honda,3,4,gas,172463.0,clean,14.0
5495.0,2011.0,ford,3,4,gas,158963.0,clean,10.0
4495.0,2002.0,toyota,3,6,gas,156484.0,clean,19.0
7995.0,2011.0,honda,3,6,gas,163555.0,clean,10.0
5495.0,2007.0,nissan,3,6,gas,112745.0,clean,14.0
3795.0,2006.0,honda,3,4,gas,197999.0,clean,15.0
8495.0,2011.0,buick,3,6,gas,149981.0,clean,10.0
7495.0,2007.0,chevrolet,3,8,gas,192790.0,clean,14.0
5995.0,2008.0,honda,3,6,gas,145771.0,clean,13.0
4595.0,2005.0,toyota,3,6,gas,179982.0,clean,16.0
8725.0,2011.0,audi,4,4,gas,140995.0,clean,10.0
9988.0,2007.0,chevrolet,3,8,gas,119000.0,clean,14.0
2400.0,2006.0,mazda,3,4,gas,161736.0,clean,15.0
8800.0,2007.0,lexus,3,6,gas,121784.0,clean,14.0
10900.0,2012.0,nissan,3,6,gas,120338.0,clean,9.0
5988.0,2012.0,chevrolet,3,6,gas,145379.0,clean,9.0
6400.0,2009.0,bmw,4,6,gas,162600.0,clean,12.0
5999.0,2010.0,chevrolet,3,6,gas,106885.0,clean,11.0
6488.0,2011.0,chevrolet,4,6,gas,129135.0,clean,10.0
2000.0,2003.0,honda,3,4,gas,182320.0,clean,18.0
15850.0,2012.0,toyota,3,6,gas,135000.0,clean,9.0
2600.0,2008.0,pontiac,5,4,gas,133000.0,clean,13.0
17990.0,2014.0,ford,3,8,gas,106913.0,clean,7.0
20990.0,2007.0,chevrolet,3,8,gas,133355.0,clean,14.0
24990.0,2006.0,chevrolet,3,8,gas,104422.0,clean,15.0
27990.0,2011.0,ford,3,8,diesel,147797.0,clean,10.0
9990.0,2010.0,dodge,3,6,gas,120971.0,clean,11.0
16990.0,2006.0,chevrolet,3,8,gas,176894.0,clean,15.0
14990.0,2008.0,ford,3,8,gas,100267.0,clean,13.0
9600.0,2014.0,honda,4,4,gas,100900.0,clean,7.0
6988.0,2012.0,ford,3,4,gas,148000.0,clean,9.0
6750.0,2008.0,ford,4,6,gas,149500.0,clean,13.0
9950.0,2005.0,audi,4,8,gas,121000.0,clean,16.0
1950.0,2009.0,kia,4,4,gas,111791.0,clean,12.0
9900.0,2011.0,bmw,4,6,gas,182223.0,clean,10.0
1200.0,2002.0,dodge,3,6,gas,174800.0,clean,19.0
7695.0,2005.0,chevrolet,3,5,gas,164069.0,clean,16.0
6795.0,2009.0,ford,3,6,gas,166440.0,clean,12.0
13800.0,2015.0,volkswagen,3,4,gas,103000.0,clean,6.0
5200.0,2006.0,infiniti,3,6,gas,130688.0,clean,15.0
5700.0,2011.0,toyota,3,4,gas,117200.0,clean,10.0
4900.0,2007.0,hyundai,5,6,gas,106000.0,clean,14.0
18988.0,2007.0,ram,4,6,diesel,209000.0,clean,14.0
4875.0,2012.0,nissan,2,4,gas,139245.0,clean,9.0
2188.0,2001.0,ford,3,8,gas,151000.0,clean,20.0
2988.0,2003.0,honda,4,6,gas,196000.0,clean,18.0
2300.0,2004.0,toyota,4,4,gas,166000.0,clean,17.0
2300.0,2002.0,ford,3,8,gas,196000.0,clean,19.0
12900.0,2013.0,chevrolet,4,8,gas,192333.0,clean,8.0
7244.0,2013.0,honda,3,4,gas,106565.0,rebuilt,8.0
65819.0,2011.0,ford,4,8,diesel,148295.0,clean,10.0
2500.0,2003.0,jeep,3,6,gas,198000.0,clean,18.0
2000.0,2005.0,nissan,3,4,gas,200009.0,clean,16.0
3500.0,2006.0,cadillac,3,6,gas,166200.0,clean,15.0
15995.0,2011.0,chevrolet,4,8,gas,182976.0,clean,10.0
7900.0,2011.0,gmc,4,6,gas,134000.0,clean,10.0
1500.0,2006.0,dodge,2,6,gas,118000.0,clean,15.0
7900.0,2011.0,lincoln,4,6,gas,120000.0,clean,10.0
8998.0,2009.0,ford,3,8,gas,172755.0,clean,12.0
4850.0,2007.0,ford,3,8,gas,161656.0,clean,14.0
6500.0,2011.0,cadillac,4,6,gas,180750.0,clean,10.0
4495.0,2010.0,nissan,3,4,gas,155000.0,clean,11.0
3999.0,2013.0,dodge,3,4,gas,139000.0,clean,8.0
4695.0,2010.0,volkswagen,4,4,gas,114600.0,clean,11.0
6495.0,2011.0,nissan,4,6,gas,146000.0,clean,10.0
5990.0,2003.0,ram,4,8,gas,124522.0,clean,18.0
2495.0,2007.0,ford,4,6,gas,191000.0,clean,14.0
2500.0,2003.0,volkswagen,2,4,gas,119000.0,clean,18.0
3799.0,2009.0,nissan,4,4,gas,202759.0,clean,12.0
3500.0,2000.0,gmc,3,8,gas,201000.0,clean,21.0
19995.0,2008.0,ford,4,8,diesel,137325.0,clean,13.0
1500.0,2000.0,dodge,3,8,gas,180000.0,clean,21.0
2900.0,2010.0,chevrolet,3,6,gas,110000.0,clean,11.0
5600.0,2008.0,ford,3,6,gas,112000.0,clean,13.0
3995.0,2000.0,buick,3,6,gas,108707.0,clean,21.0
3999.0,2008.0,chevrolet,4,4,gas,177000.0,clean,13.0
7850.0,2009.0,ford,4,8,gas,126000.0,clean,12.0
3995.0,2005.0,buick,3,6,gas,143700.0,clean,16.0
5999.0,2009.0,nissan,4,4,gas,118451.0,clean,12.0
6395.0,2008.0,honda,4,4,gas,151332.0,clean,13.0
4895.0,2004.0,honda,4,4,gas,135309.0,clean,17.0
14875.0,2010.0,chevrolet,3,8,gas,138845.0,clean,11.0
4999.0,2012.0,chevrolet,3,4,gas,131580.0,clean,9.0
5695.0,2008.0,ford,4,6,gas,126479.0,clean,13.0
3895.0,2009.0,pontiac,4,4,gas,133155.0,clean,12.0
4395.0,2007.0,nissan,4,4,gas,121986.0,clean,14.0
4995.0,2007.0,hyundai,4,6,gas,119401.0,clean,14.0
4995.0,2011.0,mitsubishi,4,6,gas,136870.0,clean,10.0
5795.0,2011.0,mazda,4,4,gas,116538.0,clean,10.0
5495.0,2007.0,honda,4,4,gas,119086.0,clean,14.0
3495.0,2009.0,chevrolet,4,4,gas,142780.0,clean,12.0
5895.0,2009.0,mercury,4,6,gas,134386.0,clean,12.0
4395.0,2009.0,volvo,4,5,gas,119924.0,clean,12.0
2200.0,2008.0,pontiac,4,6,gas,180000.0,clean,13.0
8871.0,2013.0,chevrolet,4,6,gas,119125.0,clean,8.0
3100.0,2006.0,saturn,4,4,gas,153000.0,clean,15.0
2500.0,2002.0,pontiac,4,6,gas,172586.0,clean,19.0
2995.0,2004.0,hyundai,3,6,gas,110000.0,clean,17.0
2500.0,2003.0,jeep,3,8,gas,192000.0,clean,18.0
2800.0,2007.0,dodge,3,4,gas,126380.0,clean,14.0
8500.0,2012.0,chevrolet,3,6,gas,116742.0,clean,9.0
2500.0,2002.0,jeep,3,8,gas,187254.0,clean,19.0
8500.0,2005.0,ford,4,8,diesel,150000.0,clean,16.0
7200.0,2008.0,bmw,3,6,gas,132917.0,clean,13.0
1995.0,2003.0,acura,3,6,gas,162000.0,clean,18.0
6199.0,2004.0,toyota,3,4,gas,157079.0,clean,17.0
1200.0,2000.0,buick,3,6,gas,209000.0,clean,21.0
4400.0,2010.0,chevrolet,4,6,gas,116000.0,clean,11.0
14988.0,2014.0,ford,4,6,gas,114619.0,clean,7.0
7950.0,2004.0,toyota,4,6,gas,155742.0,clean,17.0
8450.0,2009.0,nissan,4,6,gas,153004.0,clean,12.0
2700.0,2007.0,hyundai,3,4,gas,161000.0,clean,14.0
10950.0,2012.0,ford,4,6,gas,148621.0,clean,9.0
9950.0,2007.0,chevrolet,4,8,gas,200877.0,clean,14.0
6950.0,2003.0,honda,4,6,gas,160722.0,clean,18.0
7950.0,2004.0,toyota,4,6,gas,160469.0,clean,17.0
9950.0,2007.0,lexus,4,6,gas,147177.0,clean,14.0
7450.0,2012.0,jeep,4,4,gas,146054.0,clean,9.0
13950.0,2012.0,gmc,5,6,gas,148406.0,clean,9.0
5950.0,2010.0,toyota,4,4,gas,197432.0,clean,11.0
7950.0,2009.0,toyota,4,4,gas,114853.0,clean,12.0
6950.0,2010.0,nissan,4,4,gas,174051.0,clean,11.0
9450.0,2009.0,toyota,4,4,gas,161523.0,clean,12.0
9950.0,2004.0,toyota,4,8,gas,189947.0,clean,17.0
9500.0,2009.0,rover,4,8,gas,136487.0,clean,12.0
2500.0,2004.0,chevrolet,3,4,gas,119000.0,clean,17.0
1750.0,2001.0,ford,4,6,gas,154125.0,clean,20.0
2000.0,2000.0,saturn,4,6,gas,162125.0,clean,21.0
1000.0,2001.0,buick,4,4,gas,200000.0,clean,20.0
8950.0,1999.0,gmc,3,6,diesel,188591.0,clean,22.0
4400.0,2007.0,chevrolet,3,8,gas,168649.0,clean,14.0
3350.0,2010.0,ford,2,6,gas,203160.0,clean,11.0
7913.0,2010.0,honda,3,4,gas,104697.0,clean,11.0
9976.0,2013.0,chevrolet,4,4,gas,109392.0,clean,8.0
11712.0,2013.0,honda,4,4,gas,137989.0,clean,8.0
4995.0,2008.0,chevrolet,4,6,gas,152202.0,clean,13.0
7995.0,2006.0,ford,2,8,gas,145012.0,clean,15.0
9995.0,2000.0,gmc,3,8,gas,155019.0,clean,21.0
19892.0,2011.0,ford,3,8,gas,108804.0,clean,10.0
15995.0,2004.0,ford,4,8,diesel,112367.0,clean,17.0
4990.0,1998.0,ford,2,8,gas,194716.0,clean,23.0
10822.0,2009.0,gmc,3,6,gas,124891.0,clean,12.0
8995.0,2009.0,dodge,3,6,gas,128004.0,clean,12.0
9808.0,2011.0,subaru,3,4,gas,124228.0,clean,10.0
17272.0,2014.0,dodge,3,6,gas,129755.0,clean,7.0
4949.0,2008.0,nissan,3,4,gas,154287.0,clean,13.0
5995.0,2008.0,toyota,4,4,gas,118302.0,clean,13.0
49950.0,2012.0,ford,4,8,diesel,157176.0,clean,9.0
15882.0,2013.0,chevrolet,4,8,gas,142610.0,clean,8.0
2995.0,2007.0,gmc,4,8,gas,198087.0,clean,14.0
3800.0,2006.0,honda,3,6,gas,185300.0,clean,15.0
5294.0,2004.0,pontiac,3,4,gas,111086.0,clean,17.0
41950.0,2012.0,ford,4,8,diesel,199681.0,clean,9.0
34950.0,2011.0,ford,4,8,diesel,158302.0,clean,10.0
14950.0,2008.0,ford,4,8,diesel,191925.0,clean,13.0
14999.0,2007.0,chevrolet,4,8,gas,138000.0,clean,14.0
21950.0,2012.0,ford,4,8,gas,195213.0,clean,9.0
4882.0,2004.0,cadillac,4,8,gas,179222.0,clean,17.0
5600.0,2013.0,kia,4,4,gas,152000.0,clean,8.0
9985.0,2009.0,honda,4,6,gas,207500.0,clean,12.0
3882.0,2002.0,chevrolet,4,8,gas,178496.0,clean,19.0
3782.0,2009.0,mazda,4,4,gas,155825.0,clean,12.0
33950.0,2015.0,chevrolet,4,8,diesel,191969.0,clean,6.0
35950.0,2015.0,chevrolet,4,8,diesel,156991.0,clean,6.0
6290.0,2012.0,ford,3,4,gas,155328.0,clean,9.0
7390.0,2013.0,ford,3,4,gas,127157.0,clean,8.0
23950.0,2012.0,chevrolet,4,8,diesel,213389.0,clean,9.0
4999.0,2006.0,toyota,4,4,gas,127311.0,clean,15.0
8882.0,2007.0,cadillac,4,8,gas,223268.0,clean,14.0
3800.0,2007.0,toyota,3,4,gas,192000.0,clean,14.0
17995.0,2015.0,chevrolet,3,8,gas,128514.0,clean,6.0
14995.0,2008.0,chevrolet,4,8,diesel,190832.0,clean,13.0
34950.0,2009.0,chevrolet,4,8,diesel,183290.0,clean,12.0
3600.0,2008.0,saturn,3,4,gas,189000.0,clean,13.0
13998.0,2012.0,mercedes-benz,4,6,gas,148829.0,clean,9.0
5495.0,2007.0,honda,4,4,gas,171312.0,clean,14.0
2800.0,1999.0,ford,3,8,gas,169009.0,clean,22.0
2450.0,2005.0,pontiac,4,6,gas,215913.0,clean,16.0
3832.0,2013.0,dodge,4,4,gas,106172.0,clean,8.0
10342.0,2011.0,infiniti,4,8,gas,135113.0,clean,10.0
14995.0,2009.0,ford,4,8,gas,104016.0,clean,12.0
9852.0,2013.0,lincoln,4,6,gas,110379.0,clean,8.0
16995.0,2011.0,ford,4,8,gas,135609.0,clean,10.0
11995.0,2010.0,lincoln,4,8,gas,142229.0,clean,11.0
17995.0,2014.0,gmc,4,8,gas,156925.0,clean,7.0
9995.0,2010.0,subaru,4,4,gas,104430.0,clean,11.0
3995.0,2007.0,toyota,3,6,gas,203954.0,clean,14.0
10995.0,2013.0,subaru,4,4,gas,101289.0,clean,8.0
24995.0,2006.0,ford,4,8,diesel,114392.0,clean,15.0
8000.0,2002.0,chevrolet,4,8,gas,195000.0,clean,19.0
6900.0,2006.0,jeep,4,8,gas,107000.0,clean,15.0
1500.0,2003.0,dodge,3,8,gas,145000.0,clean,18.0
15500.0,2012.0,chevrolet,3,8,gas,111000.0,clean,9.0
1200.0,2006.0,lincoln,3,6,gas,175000.0,clean,15.0
8995.0,2015.0,toyota,4,4,gas,106210.0,clean,6.0
4995.0,2006.0,toyota,4,4,gas,168702.0,clean,15.0
5995.0,2008.0,mercedes-benz,4,6,gas,151054.0,clean,13.0
7995.0,2012.0,gmc,4,6,gas,142626.0,clean,9.0
9995.0,2005.0,pontiac,4,8,gas,132373.0,clean,16.0
3995.0,2011.0,subaru,4,4,gas,183000.0,clean,10.0
5990.0,2011.0,nissan,4,4,gas,178245.0,clean,10.0
4990.0,2006.0,chrysler,4,6,gas,137113.0,clean,15.0
8990.0,2012.0,ford,4,8,gas,130123.0,clean,9.0
2990.0,2006.0,chrysler,4,6,gas,150126.0,clean,15.0
13995.0,2014.0,toyota,4,4,gas,133910.0,clean,7.0
11995.0,2012.0,honda,4,4,gas,113123.0,clean,9.0
7995.0,2007.0,bmw,4,8,gas,126956.0,clean,14.0
5995.0,2008.0,audi,4,6,gas,142086.0,clean,13.0
3250.0,2007.0,honda,3,4,gas,143000.0,clean,14.0
9000.0,2011.0,ford,3,6,gas,218000.0,clean,10.0
2900.0,2004.0,jeep,3,6,gas,214000.0,clean,17.0
3500.0,2008.0,chrysler,3,6,gas,165231.0,clean,13.0
